Dates,Monetary Base
24/07/2006,65.123
25/07/2006,65.150
26/07/2006,65.162
27/07/2006,65.158
28/07/2006,65.155
29/07/2006,65.152
30/07/2006,65.149
31/07/2006,65.135
01/08/2006,66.674
02/08/2006,66.492
03/08/2006,66.660
04/08/2006,66.754
05/08/2006,66.811
06/08/2006,66.848
07/08/2006,66.912
08/08/2006,66.923
09/08/2006,66.929
10/08/2006,67.017
11/08/2006,67.097
12/08/2006,67.164
13/08/2006,67.221
14/08/2006,67.262
15/08/2006,67.334
16/08/2006,67.350
17/08/2006,67.375
18/08/2006,67.374
19/08/2006,67.373
20/08/2006,67.371
21/08/2006,67.370
22/08/2006,67.397
23/08/2006,67.405
24/08/2006,67.411
25/08/2006,67.402
26/08/2006,67.394
27/08/2006,67.386
28/08/2006,67.378
29/08/2006,67.354
30/08/2006,67.323
31/08/2006,67.267
01/09/2006,67.683
02/09/2006,67.683
03/09/2006,67.683
04/09/2006,67.719
05/09/2006,67.792
06/09/2006,67.815
07/09/2006,67.861
08/09/2006,67.924
09/09/2006,67.973
10/09/2006,68.013
11/09/2006,68.075
12/09/2006,68.131
13/09/2006,68.194
14/09/2006,68.278
15/09/2006,68.384
16/09/2006,68.477
17/09/2006,68.559
18/09/2006,68.632
19/09/2006,68.698
20/09/2006,68.752
21/09/2006,68.796
22/09/2006,68.839
23/09/2006,68.879
24/09/2006,68.915
25/09/2006,68.974
26/09/2006,69.038
27/09/2006,69.077
28/09/2006,69.141
29/09/2006,69.151
30/09/2006,69.160
01/10/2006,69.427
02/10/2006,69.858
03/10/2006,69.992
04/10/2006,70.058
05/10/2006,70.193
06/10/2006,70.375
07/10/2006,70.505
08/10/2006,70.602
09/10/2006,70.603
10/10/2006,70.630
11/10/2006,70.621
12/10/2006,70.621
13/10/2006,70.644
14/10/2006,70.663
15/10/2006,70.680
16/10/2006,70.695
17/10/2006,70.719
18/10/2006,70.742
19/10/2006,70.758
20/10/2006,70.756
21/10/2006,70.754
22/10/2006,70.753
23/10/2006,70.704
24/10/2006,70.669
25/10/2006,70.609
26/10/2006,70.518
27/10/2006,70.446
28/10/2006,70.379
29/10/2006,70.317
30/10/2006,70.250
31/10/2006,70.174
01/11/2006,69.202
02/11/2006,69.540
03/11/2006,69.885
04/11/2006,70.057
05/11/2006,70.161
06/11/2006,70.230
07/11/2006,70.292
08/11/2006,70.307
09/11/2006,70.427
10/11/2006,70.628
11/11/2006,70.792
12/11/2006,70.928
13/11/2006,70.927
14/11/2006,70.943
15/11/2006,70.984
16/11/2006,71.012
17/11/2006,71.114
18/11/2006,71.204
19/11/2006,71.285
20/11/2006,71.371
21/11/2006,71.443
22/11/2006,71.505
23/11/2006,71.574
24/11/2006,71.647
25/11/2006,71.715
26/11/2006,71.777
27/11/2006,71.800
28/11/2006,71.823
29/11/2006,71.802
30/11/2006,71.843
01/12/2006,73.847
02/12/2006,73.847
03/12/2006,73.847
04/12/2006,73.763
05/12/2006,73.874
06/12/2006,73.943
07/12/2006,74.056
08/12/2006,74.141
09/12/2006,74.207
10/12/2006,74.260
11/12/2006,74.338
12/12/2006,74.433
13/12/2006,74.547
14/12/2006,74.639
15/12/2006,74.739
16/12/2006,74.827
17/12/2006,74.905
18/12/2006,74.988
19/12/2006,75.088
20/12/2006,75.204
21/12/2006,75.419
22/12/2006,75.611
23/12/2006,75.786
24/12/2006,75.946
25/12/2006,76.093
26/12/2006,76.236
27/12/2006,76.359
28/12/2006,76.477
29/12/2006,76.601
30/12/2006,76.716
31/12/2006,76.825
01/01/2007,80.066
02/01/2007,80.094
03/01/2007,80.006
04/01/2007,79.893
05/01/2007,79.704
06/01/2007,79.578
07/01/2007,79.488
08/01/2007,79.386
09/01/2007,79.337
10/01/2007,79.293
11/01/2007,79.249
12/01/2007,79.234
13/01/2007,79.221
14/01/2007,79.211
15/01/2007,79.210
16/01/2007,79.170
17/01/2007,79.041
18/01/2007,78.891
19/01/2007,78.790
20/01/2007,78.700
21/01/2007,78.618
22/01/2007,78.595
23/01/2007,78.544
24/01/2007,78.454
25/01/2007,78.406
26/01/2007,78.351
27/01/2007,78.301
28/01/2007,78.255
29/01/2007,78.202
30/01/2007,78.121
31/01/2007,78.063
01/02/2007,76.045
02/02/2007,76.753
03/02/2007,76.988
04/02/2007,77.106
05/02/2007,77.427
06/02/2007,77.585
07/02/2007,77.537
08/02/2007,77.505
09/02/2007,77.424
10/02/2007,77.359
11/02/2007,77.306
12/02/2007,77.282
13/02/2007,77.251
14/02/2007,77.210
15/02/2007,77.210
16/02/2007,77.162
17/02/2007,77.120
18/02/2007,77.083
19/02/2007,77.068
20/02/2007,77.086
21/02/2007,77.114
22/02/2007,77.098
23/02/2007,77.076
24/02/2007,77.056
25/02/2007,77.038
26/02/2007,77.004
27/02/2007,76.965
28/02/2007,76.906
01/03/2007,77.994
02/03/2007,77.875
03/03/2007,77.835
04/03/2007,77.815
05/03/2007,77.895
06/03/2007,78.002
07/03/2007,78.042
08/03/2007,78.070
09/03/2007,78.115
10/03/2007,78.152
11/03/2007,78.182
12/03/2007,78.206
13/03/2007,78.234
14/03/2007,78.250
15/03/2007,78.302
16/03/2007,78.330
17/03/2007,78.355
18/03/2007,78.377
19/03/2007,78.389
20/03/2007,78.389
21/03/2007,78.381
22/03/2007,78.357
23/03/2007,78.341
24/03/2007,78.326
25/03/2007,78.312
26/03/2007,78.325
27/03/2007,78.335
28/03/2007,78.334
29/03/2007,78.333
30/03/2007,78.349
31/03/2007,78.363
01/04/2007,78.797
02/04/2007,78.797
03/04/2007,79.356
04/04/2007,79.635
05/04/2007,79.803
06/04/2007,79.914
07/04/2007,79.994
08/04/2007,80.054
09/04/2007,80.091
10/04/2007,80.129
11/04/2007,80.171
12/04/2007,80.174
13/04/2007,80.185
14/04/2007,80.195
15/04/2007,80.203
16/04/2007,80.202
17/04/2007,80.160
18/04/2007,80.112
19/04/2007,80.086
20/04/2007,80.029
21/04/2007,79.976
22/04/2007,79.929
23/04/2007,79.885
24/04/2007,79.860
25/04/2007,79.815
26/04/2007,79.791
27/04/2007,79.778
28/04/2007,79.767
29/04/2007,79.755
30/04/2007,79.688
01/05/2007,77.733
02/05/2007,79.094
03/05/2007,79.535
04/05/2007,79.936
05/05/2007,80.177
06/05/2007,80.338
07/05/2007,80.485
08/05/2007,80.637
09/05/2007,80.702
10/05/2007,80.805
11/05/2007,80.937
12/05/2007,81.047
13/05/2007,81.140
14/05/2007,81.227
15/05/2007,81.300
16/05/2007,81.295
17/05/2007,81.298
18/05/2007,81.299
19/05/2007,81.301
20/05/2007,81.302
21/05/2007,81.329
22/05/2007,81.359
23/05/2007,81.263
24/05/2007,81.262
25/05/2007,81.261
26/05/2007,81.260
27/05/2007,81.260
28/05/2007,81.206
29/05/2007,81.180
30/05/2007,81.108
31/05/2007,81.024
01/06/2007,83.614
02/06/2007,83.614
03/06/2007,83.614
04/06/2007,83.731
05/06/2007,83.788
06/06/2007,83.668
07/06/2007,83.557
08/06/2007,83.521
09/06/2007,83.494
10/06/2007,83.471
11/06/2007,83.451
12/06/2007,83.380
13/06/2007,83.325
14/06/2007,83.313
15/06/2007,83.351
16/06/2007,83.384
17/06/2007,83.413
18/06/2007,83.439
19/06/2007,83.483
20/06/2007,83.508
21/06/2007,83.497
22/06/2007,83.516
23/06/2007,83.533
24/06/2007,83.549
25/06/2007,83.573
26/06/2007,83.569
27/06/2007,83.596
28/06/2007,83.648
29/06/2007,83.649
30/06/2007,83.649
01/07/2007,83.675
02/07/2007,84.923
03/07/2007,85.363
04/07/2007,85.471
05/07/2007,85.592
06/07/2007,85.751
07/07/2007,85.864
08/07/2007,85.949
09/07/2007,86.015
10/07/2007,86.099
11/07/2007,86.211
12/07/2007,86.314
13/07/2007,86.415
14/07/2007,86.501
15/07/2007,86.576
16/07/2007,86.673
17/07/2007,86.746
18/07/2007,86.777
19/07/2007,86.833
20/07/2007,86.906
21/07/2007,86.972
22/07/2007,87.031
23/07/2007,87.100
24/07/2007,87.170
25/07/2007,87.240
26/07/2007,87.307
27/07/2007,87.386
28/07/2007,87.459
29/07/2007,87.528
30/07/2007,87.595
31/07/2007,87.663
01/08/2007,89.503
02/08/2007,89.615
03/08/2007,89.556
04/08/2007,89.527
05/08/2007,89.509
06/08/2007,89.461
07/08/2007,89.430
08/08/2007,89.395
09/08/2007,89.368
10/08/2007,89.378
11/08/2007,89.386
12/08/2007,89.393
13/08/2007,89.342
14/08/2007,89.289
15/08/2007,89.271
16/08/2007,89.239
17/08/2007,89.181
18/08/2007,89.130
19/08/2007,89.084
20/08/2007,89.042
21/08/2007,89.002
22/08/2007,88.950
23/08/2007,88.903
24/08/2007,88.838
25/08/2007,88.779
26/08/2007,88.724
27/08/2007,88.652
28/08/2007,88.568
29/08/2007,88.470
30/08/2007,88.356
31/08/2007,88.327
01/09/2007,87.452
02/09/2007,87.452
03/09/2007,87.743
04/09/2007,88.043
05/09/2007,88.339
06/09/2007,88.641
07/09/2007,88.714
08/09/2007,88.769
09/09/2007,88.812
10/09/2007,88.849
11/09/2007,88.882
12/09/2007,88.953
13/09/2007,89.000
14/09/2007,88.969
15/09/2007,88.942
16/09/2007,88.919
17/09/2007,88.881
18/09/2007,88.828
19/09/2007,88.775
20/09/2007,88.698
21/09/2007,88.581
22/09/2007,88.475
23/09/2007,88.378
24/09/2007,88.283
25/09/2007,88.192
26/09/2007,88.106
27/09/2007,88.010
28/09/2007,87.946
29/09/2007,87.887
30/09/2007,87.831
01/10/2007,88.431
02/10/2007,88.237
03/10/2007,88.245
04/10/2007,88.341
05/10/2007,88.406
06/10/2007,88.449
07/10/2007,88.480
08/10/2007,88.521
09/10/2007,88.542
10/10/2007,88.578
11/10/2007,88.585
12/10/2007,88.589
13/10/2007,88.592
14/10/2007,88.595
15/10/2007,88.597
16/10/2007,88.618
17/10/2007,88.649
18/10/2007,88.670
19/10/2007,88.675
20/10/2007,88.679
21/10/2007,88.683
22/10/2007,88.683
23/10/2007,88.640
24/10/2007,88.594
25/10/2007,88.556
26/10/2007,88.507
27/10/2007,88.462
28/10/2007,88.419
29/10/2007,88.348
30/10/2007,88.272
31/10/2007,88.171
01/11/2007,87.291
02/11/2007,87.821
03/11/2007,87.997
04/11/2007,88.086
05/11/2007,88.235
06/11/2007,88.335
07/11/2007,88.531
08/11/2007,88.765
09/11/2007,88.867
10/11/2007,88.948
11/11/2007,89.015
12/11/2007,89.069
13/11/2007,89.113
14/11/2007,89.220
15/11/2007,89.353
16/11/2007,89.366
17/11/2007,89.378
18/11/2007,89.388
19/11/2007,89.340
20/11/2007,89.329
21/11/2007,89.314
22/11/2007,89.355
23/11/2007,89.400
24/11/2007,89.442
25/11/2007,89.480
26/11/2007,89.516
27/11/2007,89.527
28/11/2007,89.522
29/11/2007,89.500
30/11/2007,89.509
01/12/2007,89.767
02/12/2007,89.767
03/12/2007,90.382
04/12/2007,91.093
05/12/2007,91.539
06/12/2007,91.950
07/12/2007,92.357
08/12/2007,92.663
09/12/2007,92.900
10/12/2007,93.090
11/12/2007,93.275
12/12/2007,93.518
13/12/2007,93.757
14/12/2007,93.978
15/12/2007,94.169
16/12/2007,94.337
17/12/2007,94.489
18/12/2007,94.629
19/12/2007,94.821
20/12/2007,95.030
21/12/2007,95.204
22/12/2007,95.361
23/12/2007,95.505
24/12/2007,95.638
25/12/2007,95.759
26/12/2007,95.862
27/12/2007,95.958
28/12/2007,96.066
29/12/2007,96.166
30/12/2007,96.260
31/12/2007,96.348
01/01/2008,98.979
02/01/2008,99.356
03/01/2008,99.243
04/01/2008,98.964
05/01/2008,98.797
06/01/2008,98.686
07/01/2008,98.654
08/01/2008,98.619
09/01/2008,98.589
10/01/2008,98.634
11/01/2008,98.651
12/01/2008,98.665
13/01/2008,98.678
14/01/2008,98.741
15/01/2008,98.791
16/01/2008,98.738
17/01/2008,98.670
18/01/2008,98.603
19/01/2008,98.543
20/01/2008,98.489
21/01/2008,98.454
22/01/2008,98.412
23/01/2008,98.339
24/01/2008,98.253
25/01/2008,98.146
26/01/2008,98.048
27/01/2008,97.956
28/01/2008,97.862
29/01/2008,97.781
30/01/2008,97.670
31/01/2008,97.567
01/02/2008,94.218
02/02/2008,94.218
03/02/2008,94.218
04/02/2008,94.351
05/02/2008,94.294
06/02/2008,94.140
07/02/2008,94.154
08/02/2008,94.250
09/02/2008,94.324
10/02/2008,94.383
11/02/2008,94.496
12/02/2008,94.619
13/02/2008,94.662
14/02/2008,94.741
15/02/2008,94.809
16/02/2008,94.869
17/02/2008,94.921
18/02/2008,94.927
19/02/2008,94.921
20/02/2008,94.926
21/02/2008,94.991
22/02/2008,95.012
23/02/2008,95.032
24/02/2008,95.050
25/02/2008,95.093
26/02/2008,95.141
27/02/2008,95.167
28/02/2008,95.202
29/02/2008,95.281
01/03/2008,97.513
02/03/2008,97.513
03/03/2008,97.955
04/03/2008,97.974
05/03/2008,98.025
06/03/2008,97.942
07/03/2008,97.974
08/03/2008,97.997
09/03/2008,98.016
10/03/2008,98.017
11/03/2008,97.990
12/03/2008,97.917
13/03/2008,97.886
14/03/2008,97.912
15/03/2008,97.935
16/03/2008,97.956
17/03/2008,98.011
18/03/2008,97.999
19/03/2008,97.994
20/03/2008,97.990
21/03/2008,97.986
22/03/2008,97.983
23/03/2008,97.980
24/03/2008,97.977
25/03/2008,97.955
26/03/2008,97.952
27/03/2008,97.911
28/03/2008,97.894
29/03/2008,97.877
30/03/2008,97.862
31/03/2008,97.880
01/04/2008,100.072
02/04/2008,100.072
03/04/2008,100.027
04/04/2008,99.863
05/04/2008,99.765
06/04/2008,99.700
07/04/2008,99.556
08/04/2008,99.336
09/04/2008,99.157
10/04/2008,99.007
11/04/2008,98.896
12/04/2008,98.804
13/04/2008,98.725
14/04/2008,98.630
15/04/2008,98.531
16/04/2008,98.353
17/04/2008,98.201
18/04/2008,98.063
19/04/2008,97.939
20/04/2008,97.827
21/04/2008,97.797
22/04/2008,97.802
23/04/2008,97.860
24/04/2008,97.909
25/04/2008,97.961
26/04/2008,98.010
27/04/2008,98.055
28/04/2008,98.051
29/04/2008,98.036
30/04/2008,98.038
01/05/2008,98.100
02/05/2008,99.157
03/05/2008,99.509
04/05/2008,99.685
05/05/2008,99.721
06/05/2008,99.658
07/05/2008,99.707
08/05/2008,99.686
09/05/2008,99.640
10/05/2008,99.604
11/05/2008,99.575
12/05/2008,99.565
13/05/2008,99.573
14/05/2008,99.613
15/05/2008,99.698
16/05/2008,99.700
17/05/2008,99.702
18/05/2008,99.703
19/05/2008,99.746
20/05/2008,99.632
21/05/2008,99.565
22/05/2008,99.476
23/05/2008,99.370
24/05/2008,99.273
25/05/2008,99.183
26/05/2008,99.138
27/05/2008,99.043
28/05/2008,98.951
29/05/2008,98.869
30/05/2008,98.815
31/05/2008,98.765
01/06/2008,97.256
02/06/2008,98.239
03/06/2008,98.751
04/06/2008,99.064
05/06/2008,99.136
06/06/2008,99.259
07/06/2008,99.347
08/06/2008,99.413
09/06/2008,99.445
10/06/2008,99.471
11/06/2008,99.567
12/06/2008,99.621
13/06/2008,99.650
14/06/2008,99.676
15/06/2008,99.698
16/06/2008,99.717
17/06/2008,99.748
18/06/2008,99.732
19/06/2008,99.726
20/06/2008,99.849
21/06/2008,99.961
22/06/2008,100.063
23/06/2008,100.154
24/06/2008,100.243
25/06/2008,100.317
26/06/2008,100.382
27/06/2008,100.407
28/06/2008,100.431
29/06/2008,100.453
30/06/2008,100.512
01/07/2008,101.062
02/07/2008,101.028
03/07/2008,101.163
04/07/2008,101.082
05/07/2008,101.033
06/07/2008,101.000
07/07/2008,101.070
08/07/2008,101.064
09/07/2008,101.059
10/07/2008,101.208
11/07/2008,101.340
12/07/2008,101.451
13/07/2008,101.544
14/07/2008,101.648
15/07/2008,101.781
16/07/2008,101.873
17/07/2008,101.820
18/07/2008,101.778
19/07/2008,101.740
20/07/2008,101.707
21/07/2008,101.700
22/07/2008,101.648
23/07/2008,101.605
24/07/2008,101.527
25/07/2008,101.407
26/07/2008,101.296
27/07/2008,101.194
28/07/2008,101.066
29/07/2008,100.917
30/07/2008,100.775
31/07/2008,100.676
01/08/2008,103.492
02/08/2008,103.492
03/08/2008,103.492
04/08/2008,103.380
05/08/2008,102.997
06/08/2008,102.767
07/08/2008,102.639
08/08/2008,102.520
09/08/2008,102.426
10/08/2008,102.352
11/08/2008,102.395
12/08/2008,102.390
13/08/2008,102.337
14/08/2008,102.288
15/08/2008,102.238
16/08/2008,102.194
17/08/2008,102.156
18/08/2008,102.122
19/08/2008,102.022
20/08/2008,101.851
21/08/2008,101.661
22/08/2008,101.509
23/08/2008,101.371
24/08/2008,101.243
25/08/2008,101.189
26/08/2008,101.100
27/08/2008,100.993
28/08/2008,100.898
29/08/2008,100.836
30/08/2008,100.778
31/08/2008,100.723
01/09/2008,102.312
02/09/2008,102.548
03/09/2008,102.682
04/09/2008,102.717
05/09/2008,102.734
06/09/2008,102.745
07/09/2008,102.754
08/09/2008,102.823
09/09/2008,102.943
10/09/2008,103.018
11/09/2008,102.995
12/09/2008,102.970
13/09/2008,102.949
14/09/2008,102.931
15/09/2008,102.933
16/09/2008,102.874
17/09/2008,102.802
18/09/2008,102.717
19/09/2008,102.573
20/09/2008,102.443
21/09/2008,102.326
22/09/2008,102.226
23/09/2008,102.146
24/09/2008,102.043
25/09/2008,101.932
26/09/2008,101.844
27/09/2008,101.762
28/09/2008,101.686
29/09/2008,101.638
30/09/2008,101.628
01/10/2008,104.307
02/10/2008,104.173
03/10/2008,103.543
04/10/2008,103.228
05/10/2008,103.039
06/10/2008,103.005
07/10/2008,102.985
08/10/2008,102.914
09/10/2008,102.933
10/10/2008,103.045
11/10/2008,103.137
12/10/2008,103.213
13/10/2008,103.278
14/10/2008,103.326
15/10/2008,103.369
16/10/2008,103.392
17/10/2008,103.359
18/10/2008,103.330
19/10/2008,103.303
20/10/2008,103.237
21/10/2008,103.102
22/10/2008,102.954
23/10/2008,102.868
24/10/2008,102.769
25/10/2008,102.678
26/10/2008,102.594
27/10/2008,102.495
28/10/2008,102.372
29/10/2008,102.374
30/10/2008,102.423
31/10/2008,102.453
01/11/2008,103.360
02/11/2008,103.360
03/11/2008,103.284
04/11/2008,102.908
05/11/2008,102.675
06/11/2008,102.520
07/11/2008,102.419
08/11/2008,102.343
09/11/2008,102.284
10/11/2008,102.096
11/11/2008,101.968
12/11/2008,101.902
13/11/2008,101.807
14/11/2008,101.739
15/11/2008,101.681
16/11/2008,101.629
17/11/2008,101.532
18/11/2008,101.410
19/11/2008,101.350
20/11/2008,101.200
21/11/2008,101.138
22/11/2008,101.081
23/11/2008,101.029
24/11/2008,101.017
25/11/2008,101.038
26/11/2008,101.070
27/11/2008,101.103
28/11/2008,101.118
29/11/2008,101.133
30/11/2008,101.146
01/12/2008,104.314
02/12/2008,104.104
03/12/2008,103.962
04/12/2008,103.932
05/12/2008,104.300
06/12/2008,104.546
07/12/2008,104.722
08/12/2008,104.854
09/12/2008,104.601
10/12/2008,104.513
11/12/2008,104.421
12/12/2008,104.474
13/12/2008,104.519
14/12/2008,104.558
15/12/2008,104.540
16/12/2008,104.475
17/12/2008,104.296
18/12/2008,104.346
19/12/2008,104.538
20/12/2008,104.711
21/12/2008,104.867
22/12/2008,105.041
23/12/2008,105.117
24/12/2008,105.320
25/12/2008,105.508
26/12/2008,105.701
27/12/2008,105.880
28/12/2008,106.046
29/12/2008,106.194
30/12/2008,106.338
31/12/2008,106.439
01/01/2009,109.449
02/01/2009,109.579
03/01/2009,109.623
04/01/2009,109.644
05/01/2009,109.203
06/01/2009,108.620
07/01/2009,108.238
08/01/2009,107.859
09/01/2009,107.591
10/01/2009,107.376
11/01/2009,107.200
12/01/2009,107.078
13/01/2009,107.007
14/01/2009,106.917
15/01/2009,106.805
16/01/2009,106.639
17/01/2009,106.492
18/01/2009,106.362
19/01/2009,106.194
20/01/2009,106.006
21/01/2009,105.877
22/01/2009,105.779
23/01/2009,105.710
24/01/2009,105.646
25/01/2009,105.587
26/01/2009,105.526
27/01/2009,105.470
28/01/2009,105.335
29/01/2009,105.180
30/01/2009,105.149
31/01/2009,105.121
01/02/2009,104.268
02/02/2009,104.253
03/02/2009,104.167
04/02/2009,103.871
05/02/2009,103.712
06/02/2009,103.528
07/02/2009,103.397
08/02/2009,103.299
09/02/2009,103.235
10/02/2009,103.301
11/02/2009,103.462
12/02/2009,103.592
13/02/2009,103.609
14/02/2009,103.623
15/02/2009,103.636
16/02/2009,103.625
17/02/2009,103.455
18/02/2009,103.268
19/02/2009,103.193
20/02/2009,103.105
21/02/2009,103.025
22/02/2009,102.952
23/02/2009,102.900
24/02/2009,102.849
25/02/2009,102.826
26/02/2009,102.781
27/02/2009,102.760
28/02/2009,102.740
01/03/2009,102.208
02/03/2009,103.981
03/03/2009,104.233
04/03/2009,104.473
05/03/2009,104.425
06/03/2009,104.171
07/03/2009,103.990
08/03/2009,103.854
09/03/2009,103.721
10/03/2009,103.457
11/03/2009,103.270
12/03/2009,103.100
13/03/2009,102.869
14/03/2009,102.672
15/03/2009,102.500
16/03/2009,102.379
17/03/2009,102.199
18/03/2009,102.115
19/03/2009,102.043
20/03/2009,102.005
21/03/2009,101.972
22/03/2009,101.941
23/03/2009,101.940
24/03/2009,101.939
25/03/2009,101.950
26/03/2009,101.899
27/03/2009,101.801
28/03/2009,101.709
29/03/2009,101.624
30/03/2009,101.470
31/03/2009,101.348
01/04/2009,103.496
02/04/2009,103.496
03/04/2009,103.445
04/04/2009,103.419
05/04/2009,103.403
06/04/2009,103.059
07/04/2009,102.896
08/04/2009,102.602
09/04/2009,102.374
10/04/2009,102.191
11/04/2009,102.042
12/04/2009,101.917
13/04/2009,101.771
14/04/2009,101.586
15/04/2009,101.431
16/04/2009,101.280
17/04/2009,101.049
18/04/2009,100.843
19/04/2009,100.658
20/04/2009,100.523
21/04/2009,100.388
22/04/2009,100.267
23/04/2009,100.190
24/04/2009,100.133
25/04/2009,100.080
26/04/2009,100.031
27/04/2009,99.991
28/04/2009,99.947
29/04/2009,99.842
30/04/2009,99.835
01/05/2009,99.649
02/05/2009,99.649
03/05/2009,99.649
04/05/2009,100.172
05/05/2009,100.546
06/05/2009,100.833
07/05/2009,100.985
08/05/2009,100.854
09/05/2009,100.753
10/05/2009,100.672
11/05/2009,100.770
12/05/2009,100.824
13/05/2009,100.921
14/05/2009,100.992
15/05/2009,101.021
16/05/2009,101.046
17/05/2009,101.069
18/05/2009,101.049
19/05/2009,100.918
20/05/2009,100.853
21/05/2009,100.801
22/05/2009,100.781
23/05/2009,100.762
24/05/2009,100.745
25/05/2009,100.730
26/05/2009,100.800
27/05/2009,100.814
28/05/2009,100.823
29/05/2009,100.794
30/05/2009,100.766
31/05/2009,100.741
01/06/2009,106.068
02/06/2009,106.398
03/06/2009,106.602
04/06/2009,107.154
05/06/2009,107.363
06/06/2009,107.502
07/06/2009,107.602
08/06/2009,107.403
09/06/2009,107.325
10/06/2009,107.072
11/06/2009,106.879
12/06/2009,106.648
13/06/2009,106.452
14/06/2009,106.284
15/06/2009,106.139
16/06/2009,105.990
17/06/2009,105.794
18/06/2009,105.444
19/06/2009,105.197
20/06/2009,104.974
21/06/2009,104.773
22/06/2009,104.610
23/06/2009,104.435
24/06/2009,104.236
25/06/2009,104.110
26/06/2009,103.989
27/06/2009,103.877
28/06/2009,103.773
29/06/2009,103.668
30/06/2009,103.652
01/07/2009,107.878
02/07/2009,107.780
03/07/2009,107.791
04/07/2009,107.797
05/07/2009,107.800
06/07/2009,107.821
07/07/2009,107.775
08/07/2009,107.838
09/07/2009,107.887
10/07/2009,107.927
11/07/2009,107.959
12/07/2009,107.986
13/07/2009,108.048
14/07/2009,108.092
15/07/2009,108.095
16/07/2009,108.006
17/07/2009,107.720
18/07/2009,107.466
19/07/2009,107.239
20/07/2009,107.071
21/07/2009,106.898
22/07/2009,106.723
23/07/2009,106.586
24/07/2009,106.514
25/07/2009,106.448
26/07/2009,106.387
27/07/2009,106.299
28/07/2009,106.230
29/07/2009,106.188
30/07/2009,106.108
31/07/2009,105.960
01/08/2009,101.519
02/08/2009,101.519
03/08/2009,103.654
04/08/2009,104.923
05/08/2009,105.527
06/08/2009,105.779
07/08/2009,105.898
08/08/2009,105.988
09/08/2009,106.058
10/08/2009,106.099
11/08/2009,106.118
12/08/2009,106.183
13/08/2009,106.134
14/08/2009,106.071
15/08/2009,106.016
16/08/2009,105.968
17/08/2009,105.926
18/08/2009,105.908
19/08/2009,105.813
20/08/2009,105.753
21/08/2009,105.706
22/08/2009,105.664
23/08/2009,105.625
24/08/2009,105.606
25/08/2009,105.611
26/08/2009,105.577
27/08/2009,105.505
28/08/2009,105.438
29/08/2009,105.376
30/08/2009,105.318
31/08/2009,105.293
01/09/2009,107.720
02/09/2009,107.794
03/09/2009,108.271
04/09/2009,108.145
05/09/2009,108.070
06/09/2009,108.019
07/09/2009,107.926
08/09/2009,107.750
09/09/2009,107.666
10/09/2009,107.619
11/09/2009,107.477
12/09/2009,107.360
13/09/2009,107.260
14/09/2009,107.234
15/09/2009,107.194
16/09/2009,107.133
17/09/2009,106.986
18/09/2009,106.902
19/09/2009,106.826
20/09/2009,106.758
21/09/2009,106.707
22/09/2009,106.651
23/09/2009,106.623
24/09/2009,106.567
25/09/2009,106.532
26/09/2009,106.500
27/09/2009,106.470
28/09/2009,106.433
29/09/2009,106.351
30/09/2009,106.268
01/10/2009,107.358
02/10/2009,107.437
03/10/2009,107.463
04/10/2009,107.476
05/10/2009,107.437
06/10/2009,107.471
07/10/2009,107.431
08/10/2009,107.493
09/10/2009,107.448
